empty_arena,constant_1,avg_td_dif,avg_sub_att_dif,sig_str_dif,age_dif,reach_dif,height_dif,sub_dif,ko_dif,total_title_bout_dif,total_round_dif,loss_dif,win_dif,longest_win_streak_dif,win_streak_dif,lose_streak_dif,td_landed_dif,rev_bout,pass_bout,sub_attempts_bout,td_pct_bout,td_attempted_bout,td_landed_bout,tot_str_attempted_bout,tot_str_landed_bout,sig_str_pct_bout,sig_str_attempted_bout,sig_str_landed_bout,kd_bout,age,weight_lbs,reach_cms,height_cms,stance,wins,win_by_tko_doctor_stoppage,win_by_submission,win_by_ko/tko,win_by_decision_unanimous,win_by_decision_split,win_by_decision_majority,total_title_bouts,total_rounds_fought,losses,longest_win_streak,avg_td_pct,avg_td_landed,avg_sub_att,avg_sig_str_pct,avg_sig_str_landed,draw,current_win_streak,current_lose_streak,ev,odds,fighter,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,winner,title_bout,weight_class,gender,no_of_rounds,win_dum,tter_rank,win_prob,status
0.0,1.0,2.017857143,-0.107142857,3.0625,1.0,-12.7,-10.16,-1.0,-1.0,-0.0,-21.0,8.0,-1.0,1.0,3.0,2.0,2.0178571430000005,0.0,2.0,1.0,0.66,3.0,2.0,45.0,34.0,0.7,34.0,24.0,0.0,35.0,170.0,170.18,167.64,Orthodox,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,21.0,2.0,3.0,0.37,4.1428571430000005,0.14285714300000002,0.454285714,36.0,0.0,3.0,0.0,33.33333333,-300.0,Michel Prazeres,SUB,North-South Choke,1.0,1:42,102.0,Red,False,Lightweight,MALE,3.0,1,,75.0,favorite
0.0,1.0,-0.26666666699999997,-0.133333333,0.66666667,2.0,-0.0,-7.62,-1.0,-0.0,-0.0,-8.0,4.0,-1.0,2.0,5.0,2.0,-0.26666666699999997,0.0,1.0,0.0,0.0,0.0,0.0,71.0,39.0,0.54,71.0,39.0,1.0,32.0,260.0,200.66,190.5,Orthodox,8.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,19.0,2.0,5.0,0.28300000000000003,0.4,0.0,0.58,23.6,0.0,5.0,0.0,95.23809524,-105.0,Derrick Lewis,KO/TKO,Punch,2.0,3:12,492.0,Red,False,Heavyweight,MALE,5.0,1,,51.21951219512195,favorite
0.0,1.0,-0.111111111,-0.0,25.44444444,6.0,-7.62,-5.08,-0.0,-3.0,-0.0,-11.0,4.0,-4.0,-3.0,1.0,2.0,-0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,51.0,11.0,0.13,46.0,6.0,1.0,27.0,185.0,185.42,182.88,Orthodox,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.46,42.0,0.0,1.0,0.0,145.0,145.0,Jack Marshman,KO/TKO,Kick,2.0,2:21,441.0,Blue,False,Middleweight,MALE,3.0,0,,40.816326530612244,underdog
0.0,1.0,-0.0,1.0,-68.0,6.0,2.54,-5.08,1.0,-0.0,-0.0,-2.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,0.5,6.0,3.0,0.0,29.0,185.0,195.58,185.42,Southpaw,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.41,14.0,0.0,1.0,0.0,33.33333333,-300.0,Gerald Meerschaert,SUB,Armbar,1.0,1:34,94.0,Red,False,Middleweight,MALE,3.0,1,,75.0,favorite
0.0,1.0,0.37857142899999996,0.307142857,-4.28571429,-1.0,-5.08,2.54,3.0,-4.0,-0.0,-31.0,8.0,-5.0,1.0,-1.0,-0.0,0.37857142899999996,0.0,2.0,1.0,0.5,2.0,1.0,30.0,15.0,0.38,18.0,7.0,0.0,37.0,185.0,182.88,185.42,Orthodox,6.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,13.0,1.0,5.0,0.385714286,1.428571429,0.857142857,0.56,22.71428571,0.0,1.0,0.0,16.66666667,-600.0,Jacare Souza,SUB,Kimura,1.0,3:41,221.0,Red,False,Middleweight,MALE,3.0,1,,85.71428571428571,favorite
0.0,1.0,0.666666667,-1.0,20.0,-1.0,-7.62,-2.54,-0.0,-2.0,-1.0,3.0,-1.0,-2.0,-3.0,-3.0,-0.0,0.6666666669999999,0.0,2.0,1.0,1.0,2.0,2.0,51.0,46.0,0.76,17.0,13.0,0.0,28.0,125.0,167.64,165.1,Southpaw,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,0.62,2.666666667,0.0,0.533333333,49.0,0.0,1.0,0.0,54.05405405,-185.0,Valentina Shevchenko,SUB,Armbar,2.0,4:29,569.0,Red,False,Women's Bantamweight,FEMALE,5.0,1,,64.91228070175438,favorite
0.0,1.0,-0.510869565,-0.148550724,-12.63043478,-1.0,-2.54,5.08,4.0,6.0,1.0,15.0,-0.0,11.0,5.0,2.0,-0.0,-0.510869565,0.0,0.0,0.0,0.0,1.0,0.0,65.0,30.0,0.46,65.0,30.0,0.0,33.0,155.0,185.42,185.42,Orthodox,19.0,0.0,5.0,8.0,6.0,0.0,0.0,1.0,48.0,4.0,8.0,0.323913043,0.739130435,0.434782609,0.49347826100000003,43.86956522,0.0,4.0,0.0,57.14285714,-175.0,Donald Cerrone,KO/TKO,Punches,2.0,1:00,360.0,Blue,False,Welterweight,MALE,3.0,0,,63.63636363636363,favorite
0.0,1.0,0.14285714300000002,-0.011904762,4.73809524,-7.0,-15.24,-2.54,1.0,6.0,5.0,34.0,-7.0,10.0,3.0,-4.0,-3.0,0.14285714300000002,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.33,9.0,3.0,0.0,37.0,240.0,195.58,190.5,Orthodox,14.0,0.0,2.0,9.0,2.0,1.0,0.0,5.0,40.0,7.0,7.0,0.11904761900000001,0.14285714300000002,0.23809523800000001,0.46333333299999996,22.23809524,0.0,0.0,3.0,335.0,335.0,Andrei Arlovski,KO/TKO,Punch,1.0,1:32,92.0,Blue,False,Heavyweight,MALE,3.0,0,,22.988505747126435,underdog
0.0,1.0,-1.066666667,-0.8666666670000001,-6.93333333,-4.0,5.08,-0.0,2.0,-0.0,-0.0,32.0,-7.0,5.0,-0.0,-2.0,-1.0,-1.0666666669999998,0.0,0.0,0.0,0.0,0.0,0.0,58.0,27.0,0.46,58.0,27.0,0.0,28.0,145.0,185.42,177.8,Southpaw,7.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,41.0,8.0,2.0,0.288666667,0.6,0.8,0.462,47.4,0.0,0.0,1.0,115.0,115.0,Alex Caceres,SUB,Rear Naked Choke,2.0,4:21,561.0,Blue,False,Featherweight,MALE,3.0,0,,46.51162790697674,underdog
0.0,1.0,-1.5,0.5,-57.0,-3.0,-2.54,2.54,1.0,-0.0,-0.0,-4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5,0.0,0.0,1.0,0.33,3.0,1.0,7.0,5.0,0.33,3.0,1.0,0.0,30.0,185.0,185.42,185.42,Orthodox,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.25,0.5,0.5,0.695,6.0,0.0,1.0,0.0,90.90909091,-110.0,Eric Spicely,SUB,Triangle Choke,1.0,2:14,134.0,Red,False,Middleweight,MALE,3.0,1,,52.38095238095239,favorite
0.0,1.0,-0.0,-0.0,-4.0,1.0,7.62,12.7,-0.0,-0.0,-0.0,-2.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,4.0,0.22,18.0,4.0,0.0,26.0,155.0,187.96,187.96,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,10.0,0.0,0.0,1.0,105.0,105.0,Jason Gonzalez,SUB,D'Arce Choke,1.0,3:54,234.0,Red,False,Lightweight,MALE,3.0,1,,48.78048780487805,underdog
0.0,1.0,0.46956521700000003,0.87826087,19.53043478,14.0,2.54,5.08,-4.0,-6.0,-10.0,-52.0,11.0,-7.0,2.0,5.0,4.0,0.4695652170000002,0.0,0.0,0.0,0.0,0.0,0.0,113.0,56.0,0.49,111.0,55.0,1.0,24.0,145.0,180.34,180.34,Orthodox,5.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,16.0,0.0,5.0,0.61,1.6,1.4,0.456,57.4,0.0,5.0,0.0,28.57142857,-350.0,Yair Rodriguez,KO/TKO,Punches,2.0,0:24,324.0,Red,False,Featherweight,MALE,5.0,1,,77.77777777777779,favorite
0.0,1.0,-0.833333333,1.0,-7.66666667,-13.0,7.62,-2.54,1.0,1.0,-0.0,-6.0,2.0,1.0,1.0,-0.0,1.0,-0.8333333330000001,0.0,0.0,1.0,0.0,0.0,0.0,19.0,11.0,0.46,15.0,7.0,0.0,39.0,240.0,203.2,187.96,Orthodox,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.273333333,1.6666666669999999,1.0,0.446666667,10.33333333,0.0,0.0,1.0,71.42857143,-140.0,Aleksei Oleinik,SUB,Other - Choke,1.0,2:57,177.0,Red,False,Heavyweight,MALE,3.0,1,,58.333333333333336,favorite
0.0,1.0,-0.0,-1.0,-3.5,-0.0,-0.0,5.08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,33.0,0.28,73.0,21.0,0.0,31.0,115.0,162.56,170.18,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.5,0.5,0.0,0.3,54.0,0.0,0.0,2.0,135.0,135.0,Jocelyn Jones-Lybarger,SUB,Rear Naked Choke,3.0,3:39,819.0,Blue,False,Women's Strawweight,FEMALE,3.0,0,,42.5531914893617,underdog
0.0,1.0,-0.0,0.2,-38.0,-6.0,-2.54,2.54,-0.0,1.0,-0.0,7.0,-3.0,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,33.0,0.43,73.0,32.0,1.0,33.0,250.0,195.58,195.58,Southpaw,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,0.0,0.0,0.2,0.322,21.0,0.0,0.0,1.0,64.51612903,-155.0,Walt Harris,KO/TKO,Knee,2.0,2:41,461.0,Red,False,Heavyweight,MALE,3.0,1,,60.78431372549019,favorite
0.0,1.0,-0.0,-0.0,-47.0,2.0,-7.62,-10.16,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,31.0,0.4,54.0,22.0,0.0,36.0,205.0,185.42,180.34,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.0,1.0,210.0,210.0,Bojan Mihajlovic,KO/TKO,Punches,3.0,2:05,725.0,Blue,False,Light Heavyweight,MALE,3.0,0,,32.25806451612903,underdog
0.0,1.0,-0.0,-0.0,1.0,-3.0,-0.0,5.08,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,28.0,0.5,10.0,5.0,0.0,34.0,253.0,187.96,187.96,Switch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.41,14.0,0.0,0.0,1.0,100.0,100.0,Dmitrii Smoliakov,KO/TKO,Punches,1.0,2:41,161.0,Blue,False,Heavyweight,MALE,3.0,0,,50.0,underdog
0.0,1.0,-0.28571428600000004,-0.14285714300000002,8.0,1.0,2.54,2.54,-1.0,-0.0,-6.0,1.0,-0.0,-0.0,-2.0,4.0,1.0,-0.28571428600000004,0.0,0.0,0.0,0.0,0.0,0.0,47.0,27.0,0.57,47.0,27.0,0.0,28.0,145.0,175.26,172.72,Orthodox,6.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,11.0,1.0,4.0,0.26,0.857142857,0.571428571,0.59,23.85714286,0.0,4.0,0.0,165.0,165.0,Amanda Nunes,KO/TKO,Punches,1.0,0:48,48.0,Red,True,Women's Bantamweight,FEMALE,5.0,1,,37.735849056603776,underdog
0.0,1.0,-2.858823529,0.8235294120000001,-2.4,-12.0,5.08,7.62,2.0,4.0,-0.0,22.0,-5.0,7.0,2.0,-0.0,-0.0,-2.858823529,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.2,24.0,5.0,0.0,41.0,170.0,187.96,182.88,Orthodox,10.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,35.0,7.0,4.0,0.22294117600000002,0.9411764709999999,0.8235294120000001,0.39588235299999996,22.0,0.0,0.0,1.0,180.0,180.0,Mike Pyle,KO/TKO,Punch,1.0,3:34,214.0,Blue,False,Welterweight,MALE,3.0,0,,35.714285714285715,underdog
0.0,1.0,-1.4,-3.2,0.2,8.0,7.62,2.54,-0.0,2.0,-0.0,13.0,-1.0,3.0,2.0,-0.0,-0.0,-1.4,0.0,0.0,0.0,0.0,1.0,0.0,16.0,9.0,0.41,12.0,5.0,0.0,22.0,115.0,165.1,162.56,Orthodox,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,16.0,1.0,3.0,0.264,1.6,0.8,0.486,47.2,0.0,1.0,0.0,90.90909091,-110.0,Paige VanZant,SUB,Rear Naked Choke,1.0,3:21,201.0,Blue,False,Women's Strawweight,FEMALE,5.0,0,,52.38095238095239,favorite
0.0,1.0,0.5,-1.0,11.0,4.0,-7.62,-5.08,-1.0,1.0,-0.0,6.0,-1.0,1.0,-0.0,-1.0,-0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,32.0,22.0,0.56,23.0,13.0,1.0,20.0,170.0,180.34,182.88,Orthodox,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,0.55,1.0,0.5,0.6425,22.0,0.0,1.0,0.0,140.0,140.0,Sage Northcutt,SUB,Rear Naked Choke,2.0,1:40,400.0,Blue,False,Welterweight,MALE,3.0,0,,41.66666666666667,underdog
0.0,1.0,-1.0085470090000002,-0.076923077,-7.15384615,1.0,2.54,-0.0,-0.0,2.0,1.0,-12.0,-0.0,-4.0,-3.0,1.0,1.0,-1.008547009,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.28,32.0,9.0,2.0,32.0,135.0,175.26,170.18,Orthodox,4.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,22.0,5.0,2.0,0.147777778,0.222222222,0.0,0.265555556,39.0,0.0,1.0,0.0,58.82352941,-170.0,Eddie Wineland,KO/TKO,Punches,1.0,3:04,184.0,Red,False,Bantamweight,MALE,3.0,1,,62.96296296296296,favorite
0.0,1.0,-0.46666666700000003,0.066666667,33.13333333,4.0,-7.62,2.54,-1.0,3.0,-3.0,12.0,1.0,6.0,4.0,8.0,-0.0,-0.466666667,0.0,1.0,0.0,1.0,2.0,2.0,212.0,98.0,0.45,208.0,94.0,1.0,25.0,155.0,175.26,180.34,Orthodox,12.0,0.0,2.0,5.0,4.0,1.0,0.0,0.0,37.0,3.0,9.0,0.133333333,0.133333333,0.46666666700000003,0.426,64.33333333,0.0,9.0,0.0,33.33333333,-300.0,Max Holloway,KO/TKO,Punches,3.0,4:50,890.0,Red,True,Featherweight,MALE,5.0,1,,75.0,favorite
0.0,1.0,-0.27272727199999997,-0.59090909,9.31818182,2.0,-5.08,2.54,3.0,-2.0,1.0,-5.0,5.0,5.0,1.0,3.0,2.0,-0.2727272719999999,0.0,0.0,0.0,0.0,3.0,0.0,148.0,64.0,0.42,147.0,63.0,2.0,33.0,155.0,185.42,185.42,Orthodox,18.0,0.0,5.0,7.0,6.0,0.0,0.0,1.0,45.0,4.0,8.0,0.33863636399999997,0.772727273,0.454545455,0.49681818200000005,43.0,0.0,3.0,0.0,33.33333333,-300.0,Donald Cerrone,KO/TKO,Kick,3.0,0:34,634.0,Red,False,Welterweight,MALE,3.0,1,,75.0,favorite
0.0,1.0,0.75,0.027777778,-13.66666667,-12.0,7.62,5.08,-2.0,-0.0,-1.0,-12.0,1.0,-4.0,-2.0,-1.0,-1.0,0.75,0.0,1.0,0.0,0.37,8.0,3.0,115.0,51.0,0.41,108.0,45.0,0.0,37.0,185.0,187.96,180.34,Orthodox,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,1.0,3.0,0.2375,1.75,0.25,0.4525,37.0,0.0,0.0,1.0,80.0,-125.0,Tim Kennedy,KO/TKO,Punches,3.0,2:45,765.0,Blue,False,Middleweight,MALE,3.0,0,,55.55555555555556,favorite
0.0,1.0,-2.333333333,-0.041666667000000004,-1.95833333,5.0,-0.0,-0.0,1.0,2.0,-0.0,6.0,-2.0,3.0,2.0,2.0,-0.0,-2.333333333,0.0,0.0,0.0,0.5,2.0,1.0,40.0,26.0,0.55,29.0,16.0,0.0,24.0,205.0,195.58,190.5,Orthodox,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,5.0,0.0,0.0,0.625,0.60875,31.375,0.0,5.0,0.0,86.95652174,-115.0,Nikita Krylov,SUB,Guillotine Choke,1.0,4:38,278.0,Blue,False,Light Heavyweight,MALE,3.0,0,,53.48837209302325,favorite
0.0,1.0,2.1190476190000003,0.35714285700000004,9.26190476,1.0,-0.0,2.54,2.0,-1.0,1.0,3.0,2.0,1.0,1.0,-1.0,-0.0,2.119047619,1.0,1.0,1.0,0.0,0.0,0.0,56.0,30.0,0.5,53.0,27.0,0.0,27.0,155.0,177.8,175.26,Southpaw,4.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,17.0,2.0,3.0,0.33166666699999997,2.833333333,0.5,0.531666667,36.83333333,0.0,1.0,0.0,54.05405405,-185.0,Olivier Aubin-Mercier,SUB,Rear Naked Choke,2.0,2:57,477.0,Red,False,Lightweight,MALE,3.0,1,,64.91228070175438,favorite
0.0,1.0,-0.0,-0.0,20.91666667,-7.0,-7.62,-2.54,-0.0,3.0,-0.0,27.0,-4.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.84,13.0,11.0,0.0,31.0,155.0,172.72,172.72,Orthodox,7.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,29.0,5.0,3.0,0.0,0.0,0.0,0.46,60.91666667,0.0,1.0,0.0,135.0,135.0,John Makdessi,KO/TKO,Kick,1.0,1:40,100.0,Blue,False,Lightweight,MALE,3.0,0,,42.5531914893617,underdog
0.0,1.0,-0.930555556,-0.375,34.15277778,7.0,-10.16,-2.54,-1.0,-1.0,1.0,8.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.9305555560000001,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,0.56,58.0,33.0,1.0,25.0,185.0,185.42,182.88,Orthodox,7.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,22.0,2.0,5.0,0.333333333,0.444444444,0.0,0.434444444,53.77777778,0.0,5.0,0.0,100.0,100.0,Robert Whittaker,KO/TKO,Kick,1.0,4:07,247.0,Red,False,Middleweight,MALE,5.0,1,,50.0,underdog
0.0,1.0,2.046783626,0.040935673,-3.04678363,7.0,-2.54,-0.0,1.0,1.0,1.0,25.0,-1.0,9.0,3.0,-0.0,-0.0,2.046783626,0.0,9.0,1.0,1.0,5.0,5.0,164.0,129.0,0.74,116.0,86.0,0.0,33.0,205.0,187.96,187.96,Orthodox,14.0,0.0,1.0,4.0,8.0,1.0,0.0,1.0,44.0,5.0,5.0,0.256842105,2.157894737,0.263157895,0.37157894700000005,25.84210526,0.0,1.0,0.0,29.41176471,-340.0,Ryan Bader,KO/TKO,Punches,3.0,3:51,831.0,Red,False,Light Heavyweight,MALE,5.0,1,,77.27272727272727,favorite
0.0,1.0,-0.0,-0.0,-37.2,-0.0,-5.08,-5.08,-0.0,3.0,-0.0,5.0,-0.0,4.0,4.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,42.0,0.51,79.0,41.0,1.0,25.0,135.0,177.8,170.18,Southpaw,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,0.45399999999999996,41.8,0.0,0.0,1.0,33.33333333,-300.0,Thomas Almeida,KO/TKO,Punches,2.0,1:37,397.0,Red,False,Bantamweight,MALE,3.0,1,,75.0,favorite
0.0,1.0,0.666666667,0.111111111,-70.33333333,-3.0,2.54,-0.0,1.0,-0.0,1.0,16.0,-3.0,5.0,2.0,1.0,-0.0,0.6666666669999999,0.0,2.0,1.0,1.0,1.0,1.0,30.0,10.0,0.33,30.0,10.0,0.0,31.0,185.0,198.12,185.42,Southpaw,6.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,19.0,3.0,3.0,0.35333333299999997,1.6666666669999999,0.111111111,0.41444444399999997,17.66666667,0.0,2.0,0.0,110.0,110.0,Cezar Ferreira,SUB,Arm Triangle,2.0,2:11,431.0,Red,False,Middleweight,MALE,3.0,1,,47.61904761904761,underdog
0.0,1.0,-2.142857143,-0.321428571,4.14285714,-3.0,10.16,5.08,-3.0,1.0,-1.0,-23.0,6.0,-4.0,-0.0,-0.0,-0.0,-2.142857143,0.0,0.0,0.0,0.0,0.0,0.0,56.0,28.0,0.48,54.0,26.0,1.0,38.0,135.0,180.34,170.18,Orthodox,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,0.25,0.34,23.5,0.0,0.0,1.0,71.42857143,-140.0,Johnny Eduardo,KO/TKO,Punch,2.0,0:46,346.0,Red,False,Bantamweight,MALE,3.0,1,,58.333333333333336,favorite
0.0,1.0,1.0,0.5,-63.5,13.0,-15.24,-7.62,1.0,-0.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,6.0,6.0,87.0,57.0,0.59,52.0,31.0,0.0,23.0,243.0,187.96,187.96,Orthodox,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.15,1.0,0.5,0.48,12.5,0.0,1.0,0.0,34.48275862,-290.0,Luis Henrique,SUB,Guillotine Choke,3.0,2:12,732.0,Red,False,Heavyweight,MALE,3.0,1,,74.35897435897436,favorite
0.0,1.0,-2.9,0.3,-13.2,-6.0,-2.54,-2.54,1.0,-0.0,-0.0,-6.0,-1.0,-2.0,-1.0,-1.0,-0.0,-2.9,0.0,0.0,1.0,0.0,4.0,0.0,79.0,28.0,0.35,79.0,28.0,0.0,30.0,135.0,165.1,167.64,Orthodox,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.3,0.6,0.8,0.56,27.8,0.0,1.0,0.0,135.0,135.0,Pedro Munhoz,SUB,Guillotine Choke,2.0,1:55,415.0,Red,False,Bantamweight,MALE,3.0,1,,42.5531914893617,underdog
0.0,1.0,0.1,0.1,10.4,1.0,-7.62,5.08,1.0,-1.0,-1.0,3.0,2.0,2.0,-0.0,3.0,2.0,0.10000000000000009,0.0,1.0,0.0,0.5,2.0,1.0,40.0,20.0,0.5,40.0,20.0,0.0,31.0,185.0,193.04,187.96,Orthodox,7.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,24.0,3.0,3.0,0.325,0.8,0.3,0.505,39.6,0.0,3.0,0.0,17.85714286,-560.0,Gegard Mousasi,KO/TKO,Punches,1.0,4:37,277.0,Red,False,Middleweight,MALE,5.0,1,,84.84848484848484,favorite
0.0,1.0,2.0,0.875,23.375,4.0,15.24,2.54,1.0,-1.0,-0.0,15.0,-2.0,4.0,2.0,-0.0,-0.0,2.0,0.0,11.0,2.0,0.77,9.0,7.0,54.0,46.0,0.71,28.0,20.0,0.0,24.0,170.0,195.58,175.26,Orthodox,6.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,18.0,2.0,4.0,0.3675,2.0,0.875,0.3925,41.375,0.0,2.0,0.0,68.96551724,-145.0,Kevin Lee,SUB,Rear Naked Choke,2.0,4:31,571.0,Red,False,Lightweight,MALE,3.0,1,,59.183673469387756,favorite
0.0,1.0,0.166666667,0.5,2.0,-0.0,2.54,-7.62,1.0,-0.0,-0.0,-0.0,1.0,2.0,-0.0,-0.0,-0.0,0.1666666670000001,0.0,1.0,1.0,0.0,0.0,0.0,94.0,38.0,0.3,80.0,24.0,0.0,32.0,185.0,190.5,182.88,Southpaw,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,13.0,2.0,2.0,0.365,1.166666667,0.5,0.34333333299999996,26.0,0.0,0.0,1.0,58.82352941,-170.0,Zak Cummings,SUB,Armbar,2.0,4:02,542.0,Red,False,Welterweight,MALE,3.0,1,,62.96296296296296,favorite
0.0,1.0,-1.25,0.5,37.0,-12.0,17.78,7.62,1.0,-0.0,-0.0,6.0,-1.0,1.0,1.0,-0.0,-1.0,-1.25,0.0,1.0,1.0,1.0,1.0,1.0,170.0,72.0,0.35,136.0,48.0,0.0,39.0,135.0,172.72,167.64,Orthodox,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,2.0,0.25,0.25,0.5,0.365,42.5,0.0,0.0,2.0,44.44444444,-225.0,Marion Reneau,KO/TKO,Elbows,3.0,3:03,783.0,Red,False,Women's Bantamweight,FEMALE,3.0,1,,69.23076923076923,favorite
0.0,1.0,1.9444444440000002,-0.0,-7.5,-4.0,-12.7,-0.0,-0.0,-5.0,-1.0,-8.0,-0.0,-5.0,-4.0,2.0,-0.0,1.944444444,0.0,0.0,0.0,0.0,3.0,0.0,46.0,12.0,0.21,41.0,9.0,0.0,32.0,155.0,175.26,175.26,Orthodox,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,10.0,1.0,3.0,0.25,2.5,0.0,0.4625,41.5,0.0,3.0,0.0,140.0,140.0,Eddie Alvarez,KO/TKO,Punches,2.0,3:04,484.0,Blue,True,Lightweight,MALE,5.0,0,,41.66666666666667,underdog
0.0,1.0,0.828571429,0.7,-6.4,7.0,12.7,5.08,2.0,-1.0,5.0,5.0,-1.0,2.0,2.0,-7.0,-1.0,0.8285714289999999,0.0,0.0,0.0,0.12,8.0,1.0,54.0,16.0,0.25,47.0,12.0,0.0,32.0,185.0,198.12,187.96,Orthodox,9.0,0.0,2.0,4.0,3.0,0.0,0.0,5.0,24.0,1.0,9.0,0.6990000000000001,2.4,0.7,0.49,33.6,0.0,0.0,1.0,45.45454545,-220.0,Chris Weidman,KO/TKO,Flying Knee,3.0,0:24,624.0,Blue,False,Middleweight,MALE,3.0,0,,68.75,favorite
0.0,1.0,4.819047619,0.428571429,-5.695238099999999,2.0,-7.62,-0.0,1.0,-2.0,-1.0,-19.0,6.0,-2.0,3.0,6.0,-0.0,4.819047619,0.0,6.0,1.0,0.33,6.0,2.0,190.0,140.0,0.66,142.0,94.0,0.0,28.0,155.0,177.8,177.8,Orthodox,7.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,18.0,0.0,7.0,0.387142857,5.285714286,0.428571429,0.492857143,38.57142857,0.0,7.0,0.0,28.98550725,-345.0,Khabib Nurmagomedov,SUB,Kimura,3.0,2:31,751.0,Red,False,Lightweight,MALE,3.0,1,,77.52808988764045,favorite
